"EXERCICIO";"CODIGO ORGAO SUPERIOR";"NOME ORGAO SUPERIOR";"CODIGO ORGAO SUBORDINADO";"NOME ORGAO SUBORDINADO";"CODIGO UNIDADE ORCAMENTARIA";"NOME UNIDADE ORCAMENTARIA";"CODIGO FUNCAO";"NOME FUNCAO";"CODIGO SUBFUNCAO";"NOME SUBFUNCAO";"CODIGO PROGRAMA ORCAMENTARIO";"NOME PROGRAMA ORCAMENTARIO";"CODIGO ACAO";"NOME ACAO";"CODIGO CATEGORIA ECONOMICA";"NOME CATEGORIA ECONOMICA";"CODIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CODIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORCAMENTO INICIAL (R$)";"ORCAMENTO ATUALIZADO (R$)";"ORCAMENTO REALIZADO (R$)"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26279";"FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI";"26279";"FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"18";"AUXILIO FINANCEIRO A ESTUDANTES";"14056017,88";"14056017,88";"12926376,00"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26255";"UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI";"26255";"UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"3743,74";"3743,74";"3743,74"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26255";"UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI";"26255";"UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"305642,27";"642,27";"0,00"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26351";"UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA";"26351";"UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"290745,69";"59254,31";"0,00"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26351";"UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA";"26351";"UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"290745,69";"290745,69";"80761,96"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26351";"UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA";"26351";"UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"13158,31";"13158,31";"13158,31"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26274";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA";"26274";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"30";"MATERIAL DE CONSUMO";"78740,32";"78740,32";"9117,72"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26252";"UNIVERSIDADE FEDERAL DE CAMPINA GRANDE";"26252";"UNIVERSIDADE FEDERAL DE CAMPINA GRANDE";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"399022,17";"977,83";"0,00"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26275";"FUNDACAO UNIVERSIDADE FEDERAL DO ACRE";"26275";"FUNDACAO UNIVERSIDADE FEDERAL DO ACRE";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"22582,91";"22582,91";"22582,91"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26440";"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL";"26440";"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"5719,65";"5719,65";"5719,65"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26441";"UNIVERSIDADE FEDERAL DO OESTE DO PARA";"26441";"UNIVERSIDADE FEDERAL DO OESTE DO PARA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"18";"AUXILIO FINANCEIRO A ESTUDANTES";"7943603,02";"7943603,02";"7273111,47"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26270";"FUNDACAO UNIVERSIDADE DO AMAZONAS";"26270";"FUNDACAO UNIVERSIDADE DO AMAZONAS";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"110028,94";"110028,94";"14660,66"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26247";"UNIVERSIDADE FEDERAL DE SANTA MARIA";"26247";"UNIVERSIDADE FEDERAL DE SANTA MARIA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"10000,00";"10000,00";"9502,18"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26247";"UNIVERSIDADE FEDERAL DE SANTA MARIA";"26247";"UNIVERSIDADE FEDERAL DE SANTA MARIA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"999990,00";"10,00";"0,00"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26448";"UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA";"26448";"UNIV.FED.DO SUL E SUDESTE DO PARA - UNIFESSPA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"30";"MATERIAL DE CONSUMO";"148387,21";"148387,21";"148387,21"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26243";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"26243";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"3208,72";"3208,72";"3208,72"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26283";"FUNDACAO UNIVERSIDADE FEDERAL DO MATO GROSSO DO SUL";"26283";"FUNDACAO UNIVERSIDADE FED.DE MATO GROS.DO SUL";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"33600,23";"33600,23";"33600,23"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26283";"FUNDACAO UNIVERSIDADE FEDERAL DO MATO GROSSO DO SUL";"26283";"FUNDACAO UNIVERSIDADE FED.DE MATO GROS.DO SUL";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"2000000,00";"0,00";"0,00"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26351";"UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA";"26351";"UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"18";"AUXILIO FINANCEIRO A ESTUDANTES";"6875978,38";"6875978,38";"4804954,88"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26273";"UNIVERSIDADE FEDERAL DO RIO GRANDE";"26273";"UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"1094,20";"1094,20";"1094,20"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26234";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"26234";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"167943,33";"167943,33";"0,00"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26234";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"26234";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"2056,67";"2056,67";"2056,67"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26272";"FUNDACAO UNIVERSIDADE DO MARANHAO";"26272";"FUNDACAO UNIVERSIDADE DO MARANHAO";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"18";"AUXILIO FINANCEIRO A ESTUDANTES";"7720733,00";"7720733,00";"6355056,28"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26450";"UNIVERSIDADE FEDERAL DO SUL DA BAHIA";"26450";"UNIVERSIDADE FEDERAL DO SUL DA BAHIA - UFESBA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"5505,00";"5505,00";"4917,00"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26278";"FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS";"26278";"FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"7433,33";"7433,33";"7433,33"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26248";"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO";"26248";"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"20400,00";"20400,00";"0,00"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26247";"UNIVERSIDADE FEDERAL DE SANTA MARIA";"26247";"UNIVERSIDADE FEDERAL DE SANTA MARIA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"18";"AUXILIO FINANCEIRO A ESTUDANTES";"4611050,04";"4611050,04";"4484252,68"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26241";"UNIVERSIDADE FEDERAL DO PARANA";"26241";"UNIVERSIDADE FEDERAL DO PARANA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"78603,00";"78603,00";"31082,74"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26261";"UNIVERSIDADE FEDERAL DE ITAJUBA";"26261";"UNIVERSIDADE FEDERAL DE ITAJUBA - MG";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"33532,00";"33532,00";"2650,00"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26261";"UNIVERSIDADE FEDERAL DE ITAJUBA";"26261";"UNIVERSIDADE FEDERAL DE ITAJUBA - MG";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"811,00";"811,00";"0,00"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26283";"FUNDACAO UNIVERSIDADE FEDERAL DO MATO GROSSO DO SUL";"26283";"FUNDACAO UNIVERSIDADE FED.DE MATO GROS.DO SUL";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"18";"AUXILIO FINANCEIRO A ESTUDANTES";"10439482,00";"10439482,00";"10439482,00"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26274";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA";"26274";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"12534,88";"12534,88";"0,00"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26274";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA";"26274";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"287465,12";"287465,12";"12237,38"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26274";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA";"26274";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"5388,14";"5388,14";"5388,14"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26278";"FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS";"26278";"FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"18";"AUXILIO FINANCEIRO A ESTUDANTES";"6257730,64";"6257730,64";"6256748,00"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26350";"FUNDACAO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS";"26350";"FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"35865,00";"35865,00";"0,00"
"2018/07";"26000";"MINISTERIO DA EDUCACAO";"26264";"UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO";"26264";"UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"2080";"EDUCACAO DE QUALIDADE PARA TODOS";"4002";"ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"19968,00";"19968,00";"6140,00"
