"EXERCICIO";"CODIGO ORGAO SUPERIOR";"NOME ORGAO SUPERIOR";"CODIGO ORGAO SUBORDINADO";"NOME ORGAO SUBORDINADO";"CODIGO UNIDADE ORCAMENTARIA";"NOME UNIDADE ORCAMENTARIA";"CODIGO FUNCAO";"NOME FUNCAO";"CODIGO SUBFUNCAO";"NOME SUBFUNCAO";"CODIGO PROGRAMA ORCAMENTARIO";"NOME PROGRAMA ORCAMENTARIO";"CODIGO ACAO";"NOME ACAO";"CODIGO CATEGORIA ECONOMICA";"NOME CATEGORIA ECONOMICA";"CODIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CODIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORCAMENTO INICIAL (R$)";"ORCAMENTO ATUALIZADO (R$)";"ORCAMENTO REALIZADO (R$)"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"25205";"FUNDACAO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATISTICA";"47205";"FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA";"04";"ADMINISTRACAO";"182";"DEFESA CIVIL";"2040";"GESTAO DE RISCOS E DE DESASTRES";"15DN";"BASES CARTOGRAFICAS PARA O PLANO NACIONAL DE GESTAO DE RISCOS E RESPOSTAS A DESASTRES";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"36";"OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA";"380,00";"380,00";"380,00"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"20603";"SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS";"28233";"SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"13";"OBRIGACOES PATRONAIS";"368000,00";"368000,00";"355802,41"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"38901";"FUNDO DE AMPARO AO TRABALHADOR";"40901";"FUNDO DE AMPARO AO TRABALHADOR - FAT";"11";"TRABALHO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"2071";"PROMOCAO DO TRABALHO DECENTE E ECONOMIA SOLIDARIA";"0581";"ABONO SALARIAL";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"10";"SEGURO DESEMPREGO E ABONO SALARIAL";"17409911463,99";"17409911463,99";"16936835199,54"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"38901";"FUNDO DE AMPARO AO TRABALHADOR";"40901";"FUNDO DE AMPARO AO TRABALHADOR - FAT";"11";"TRABALHO";"334";"FOMENTO AO TRABALHO";"0902";"OPERACOES ESPECIAIS: FINANCIAMENTOS COM RETORNO";"0158";"FINANCIAMENTO DE PROGRAMAS DE DESENVOLVIMENTO ECONOMICO A CARGO DO BNDES";"4";"DESPESAS DE CAPITAL";"5";"INVERSOES FINANCEIRAS";"66";"CONCESSAO DE EMPRESTIMOS E FINANCIAMENTOS";"18054988789,00";"18054988789,00";"17210691977,86"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA - UNIDADES COM VINCULO DIRETO";"74101";"RECURSOS SOB SUPERVISAO DO MF - OOC/MF";"20";"AGRICULTURA";"605";"ABASTECIMENTO";"2077";"AGROPECUARIA SUSTENTAVEL";"0301";"SUBVENCAO ECONOMICA EM OPERACOES DE INVESTIMENTO RURAL E AGROINDUSTRIAL (LEI N. 8.427, DE 1992)";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"45";"SUBVENCOES ECONOMICAS";"1560483208,30";"1560483208,30";"716811257,31"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"30203";"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA";"28202";"INSTIT.NAC. DE METROL. QUALID. E TECNOLOGIA";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"92";"DESPESAS DE EXERCICIOS ANTERIORES";"691,82";"691,82";"691,82"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA - UNIDADES COM VINCULO DIRETO";"74101";"RECURSOS SOB SUPERVISAO DO MF - OOC/MF";"20";"AGRICULTURA";"605";"ABASTECIMENTO";"2077";"AGROPECUARIA SUSTENTAVEL";"0301";"SUBVENCAO ECONOMICA EM OPERACOES DE INVESTIMENTO RURAL E AGROINDUSTRIAL (LEI N. 8.427, DE 1992)";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"92";"DESPESAS DE EXERCICIOS ANTERIORES";"3955429,70";"3955429,70";"3955429,70"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"30203";"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA";"28202";"INSTIT.NAC. DE METROL. QUALID. E TECNOLOGIA";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"13";"OBRIGACOES PATRONAIS";"359480,80";"359480,80";"359480,80"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"30204";"INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL";"28203";"INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"92";"DESPESAS DE EXERCICIOS ANTERIORES";"70000,00";"70000,00";"34495,93"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"30203";"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA";"28202";"INSTIT.NAC. DE METROL. QUALID. E TECNOLOGIA";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"92";"DESPESAS DE EXERCICIOS ANTERIORES";"105089,57";"105089,57";"93768,21"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"30204";"INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL";"28203";"INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"16";"OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL";"740000,00";"740000,00";"646618,89"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"25205";"FUNDACAO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATISTICA";"47205";"FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA";"04";"ADMINISTRACAO";"182";"DEFESA CIVIL";"2040";"GESTAO DE RISCOS E DE DESASTRES";"15DN";"BASES CARTOGRAFICAS PARA O PLANO NACIONAL DE GESTAO DE RISCOS E RESPOSTAS A DESASTRES";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"11373,29";"11373,29";"9213,29"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"25205";"FUNDACAO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATISTICA";"47205";"FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA";"04";"ADMINISTRACAO";"182";"DEFESA CIVIL";"2040";"GESTAO DE RISCOS E DE DESASTRES";"15DN";"BASES CARTOGRAFICAS PARA O PLANO NACIONAL DE GESTAO DE RISCOS E RESPOSTAS A DESASTRES";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"166228,87";"166228,87";"166228,87"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"30204";"INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL";"28203";"INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"13";"OBRIGACOES PATRONAIS";"104000,00";"104000,00";"93945,26"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"20603";"SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS";"28233";"SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"00";"NAO INFORMADO";"1820487,00";"60317,00";"0,00"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"37202";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"55201";"INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS";"09";"PREVIDENCIA SOCIAL";"665";"NORMALIZACAO E QUALIDADE";"2061";"PREVIDENCIA SOCIAL";"2562";"AUDITORIA PREVENTIVA E CORRETIVA EM ROTINAS, PROCEDIMENTOS E PROCESSOS";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"4121808,51";"4121808,51";"4121456,25"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"20603";"SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS";"28233";"SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"11";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"61592202,88";"61592202,88";"56913861,97"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"30203";"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA";"28202";"INSTIT.NAC. DE METROL. QUALID. E TECNOLOGIA";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"11";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"159958017,70";"159958017,70";"148198542,51"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA - UNIDADES COM VINCULO DIRETO";"74101";"RECURSOS SOB SUPERVISAO DO MF - OOC/MF";"20";"AGRICULTURA";"605";"ABASTECIMENTO";"2077";"AGROPECUARIA SUSTENTAVEL";"0301";"SUBVENCAO ECONOMICA EM OPERACOES DE INVESTIMENTO RURAL E AGROINDUSTRIAL (LEI N. 8.427, DE 1992)";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"784423662,00";"0,00";"0,00"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"20603";"SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS";"28233";"SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"92";"DESPESAS DE EXERCICIOS ANTERIORES";"542229,52";"542229,52";"271174,06"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"25205";"FUNDACAO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATISTICA";"47205";"FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA";"04";"ADMINISTRACAO";"182";"DEFESA CIVIL";"2040";"GESTAO DE RISCOS E DE DESASTRES";"15DN";"BASES CARTOGRAFICAS PARA O PLANO NACIONAL DE GESTAO DE RISCOS E RESPOSTAS A DESASTRES";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"95";"INDENIZACAO PELA EXECUCAO DE TRABALHOS DE CAMPO";"81318,00";"81318,00";"0,00"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"37202";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"55201";"INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS";"09";"PREVIDENCIA SOCIAL";"665";"NORMALIZACAO E QUALIDADE";"2061";"PREVIDENCIA SOCIAL";"2562";"AUDITORIA PREVENTIVA E CORRETIVA EM ROTINAS, PROCEDIMENTOS E PROCESSOS";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"93";"INDENIZACOES E RESTITUICOES";"70035,96";"70035,96";"61770,55"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"30204";"INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL";"28203";"INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"11";"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL";"176644000,00";"176644000,00";"162549028,84"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"37202";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"55201";"INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS";"09";"PREVIDENCIA SOCIAL";"665";"NORMALIZACAO E QUALIDADE";"2061";"PREVIDENCIA SOCIAL";"2562";"AUDITORIA PREVENTIVA E CORRETIVA EM ROTINAS, PROCEDIMENTOS E PROCESSOS";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"92";"DESPESAS DE EXERCICIOS ANTERIORES";"3569,75";"3569,75";"3569,75"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"30203";"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA";"28202";"INSTIT.NAC. DE METROL. QUALID. E TECNOLOGIA";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"16";"OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL";"323041,61";"323041,61";"293851,08"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"20603";"SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS";"28233";"SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"07";"CONTRIBUICAO A ENTIDADES FECHADAS DE PREVIDENCIA";"305000,00";"305000,00";"264909,00"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"30203";"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA";"28202";"INSTIT.NAC. DE METROL. QUALID. E TECNOLOGIA";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"91";"SENTENCAS JUDICIAIS";"2064,00";"2064,00";"2064,00"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"30203";"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA";"28202";"INSTIT.NAC. DE METROL. QUALID. E TECNOLOGIA";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"07";"CONTRIBUICAO A ENTIDADES FECHADAS DE PREVIDENCIA";"180050,39";"180050,39";"162829,53"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"25205";"FUNDACAO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATISTICA";"47205";"FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA";"04";"ADMINISTRACAO";"182";"DEFESA CIVIL";"2040";"GESTAO DE RISCOS E DE DESASTRES";"15DN";"BASES CARTOGRAFICAS PARA O PLANO NACIONAL DE GESTAO DE RISCOS E RESPOSTAS A DESASTRES";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"34977,62";"34977,62";"0,00"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"20603";"SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS";"28233";"SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"96";"RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO";"461334,74";"461334,74";"67849,16"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"30204";"INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL";"28203";"INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"07";"CONTRIBUICAO A ENTIDADES FECHADAS DE PREVIDENCIA";"1393110,00";"1393110,00";"1272956,62"
"2018/03";"25000";"MINISTERIO DA ECONOMIA";"30204";"INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL";"28203";"INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA,";"20TP";"ATIVOS CIVIS DA UNIAO";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"00";"NAO INFORMADO";"3810012,00";"1264988,00";"0,00"
