"EXERCICIO";"CODIGO ORGAO SUPERIOR";"NOME ORGAO SUPERIOR";"CODIGO ORGAO SUBORDINADO";"NOME ORGAO SUBORDINADO";"CODIGO UNIDADE ORCAMENTARIA";"NOME UNIDADE ORCAMENTARIA";"CODIGO FUNCAO";"NOME FUNCAO";"CODIGO SUBFUNCAO";"NOME SUBFUNCAO";"CODIGO PROGRAMA ORCAMENTARIO";"NOME PROGRAMA ORCAMENTARIO";"CODIGO ACAO";"NOME ACAO";"CODIGO CATEGORIA ECONOMICA";"NOME CATEGORIA ECONOMICA";"CODIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CODIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORCAMENTO INICIAL (R$)";"ORCAMENTO ATUALIZADO (R$)";"ORCAMENTO REALIZADO (R$)"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52132";"COMANDO DA MARINHA - FUNDO NAVAL";"52931";"FUNDO NAVAL";"05";"DEFESA NACIONAL";"152";"DEFESA NAVAL";"2058";"DEFESA NACIONAL";"157N";"ADEQUACAO DA BRIGADA ANFIBIA DE FUZILEIROS NAVAIS - PROBANF";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"15";"DIARIAS - MILITAR";"61740.00";"61740.00";"68351.47"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52000";"MINISTERIO DA DEFESA - UNIDADES COM VINCULO DIRETO";"52101";"MINISTERIO DA DEFESA";"05";"DEFESA NACIONAL";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2058";"DEFESA NACIONAL";"2B28";"APOIO AO DESENVOLVIMENTO DE TECNOLOGIAS DE INTERESSE DA DEFESA NACIONAL";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"35";"SERVICOS DE CONSULTORIA";"35000.00";"35000.00";"35000.00"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52132";"COMANDO DA MARINHA - FUNDO NAVAL";"52931";"FUNDO NAVAL";"05";"DEFESA NACIONAL";"152";"DEFESA NAVAL";"2058";"DEFESA NACIONAL";"157N";"ADEQUACAO DA BRIGADA ANFIBIA DE FUZILEIROS NAVAIS - PROBANF";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"33";"PASSAGENS E DESPESAS COM LOCOMOCAO";"20000.00";"20000.00";"20000.00"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52132";"COMANDO DA MARINHA - FUNDO NAVAL";"52931";"FUNDO NAVAL";"05";"DEFESA NACIONAL";"152";"DEFESA NAVAL";"2058";"DEFESA NACIONAL";"157N";"ADEQUACAO DA BRIGADA ANFIBIA DE FUZILEIROS NAVAIS - PROBANF";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"72818453.62";"72818453.62";"86178141.49"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52132";"COMANDO DA MARINHA - FUNDO NAVAL";"52931";"FUNDO NAVAL";"05";"DEFESA NACIONAL";"152";"DEFESA NAVAL";"2058";"DEFESA NACIONAL";"157N";"ADEQUACAO DA BRIGADA ANFIBIA DE FUZILEIROS NAVAIS - PROBANF";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"2425362.00";"0.00";"0.00"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52131";"COMANDO DA MARINHA";"52131";"COMANDO DA MARINHA";"05";"DEFESA NACIONAL";"152";"DEFESA NAVAL";"2058";"DEFESA NACIONAL";"157N";"ADEQUACAO DA BRIGADA ANFIBIA DE FUZILEIROS NAVAIS - PROBANF";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"160000.00";"160000.00";"0.00"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52132";"COMANDO DA MARINHA - FUNDO NAVAL";"52931";"FUNDO NAVAL";"05";"DEFESA NACIONAL";"152";"DEFESA NAVAL";"2058";"DEFESA NACIONAL";"157N";"ADEQUACAO DA BRIGADA ANFIBIA DE FUZILEIROS NAVAIS - PROBANF";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"2874444.38";"2874444.38";"3090657.83"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52131";"COMANDO DA MARINHA";"52131";"COMANDO DA MARINHA";"05";"DEFESA NACIONAL";"152";"DEFESA NAVAL";"2058";"DEFESA NACIONAL";"157N";"ADEQUACAO DA BRIGADA ANFIBIA DE FUZILEIROS NAVAIS - PROBANF";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"29980.00";"29980.00";"14990.00"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52000";"MINISTERIO DA DEFESA - UNIDADES COM VINCULO DIRETO";"52101";"MINISTERIO DA DEFESA";"05";"DEFESA NACIONAL";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2058";"DEFESA NACIONAL";"2B28";"APOIO AO DESENVOLVIMENTO DE TECNOLOGIAS DE INTERESSE DA DEFESA NACIONAL";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO";"1606809.41";"1606809.41";"1152391.63"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52000";"MINISTERIO DA DEFESA - UNIDADES COM VINCULO DIRETO";"52101";"MINISTERIO DA DEFESA";"05";"DEFESA NACIONAL";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2058";"DEFESA NACIONAL";"2B28";"APOIO AO DESENVOLVIMENTO DE TECNOLOGIAS DE INTERESSE DA DEFESA NACIONAL";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"93";"INDENIZACOES E RESTITUICOES";"140.00";"140.00";"140.00"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52000";"MINISTERIO DA DEFESA - UNIDADES COM VINCULO DIRETO";"52101";"MINISTERIO DA DEFESA";"05";"DEFESA NACIONAL";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2058";"DEFESA NACIONAL";"2B28";"APOIO AO DESENVOLVIMENTO DE TECNOLOGIAS DE INTERESSE DA DEFESA NACIONAL";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"483581.99";"0.01";"0.00"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52000";"MINISTERIO DA DEFESA - UNIDADES COM VINCULO DIRETO";"52101";"MINISTERIO DA DEFESA";"05";"DEFESA NACIONAL";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2058";"DEFESA NACIONAL";"2B28";"APOIO AO DESENVOLVIMENTO DE TECNOLOGIAS DE INTERESSE DA DEFESA NACIONAL";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"33";"PASSAGENS E DESPESAS COM LOCOMOCAO";"135224.65";"135224.65";"112358.02"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52000";"MINISTERIO DA DEFESA - UNIDADES COM VINCULO DIRETO";"52101";"MINISTERIO DA DEFESA";"05";"DEFESA NACIONAL";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2058";"DEFESA NACIONAL";"2B28";"APOIO AO DESENVOLVIMENTO DE TECNOLOGIAS DE INTERESSE DA DEFESA NACIONAL";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"24542.00";"24542.00";"22529.74"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52000";"MINISTERIO DA DEFESA - UNIDADES COM VINCULO DIRETO";"52101";"MINISTERIO DA DEFESA";"05";"DEFESA NACIONAL";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2058";"DEFESA NACIONAL";"2B28";"APOIO AO DESENVOLVIMENTO DE TECNOLOGIAS DE INTERESSE DA DEFESA NACIONAL";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"26738.61";"26738.61";"26738.59"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52000";"MINISTERIO DA DEFESA - UNIDADES COM VINCULO DIRETO";"52101";"MINISTERIO DA DEFESA";"05";"DEFESA NACIONAL";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2058";"DEFESA NACIONAL";"2B28";"APOIO AO DESENVOLVIMENTO DE TECNOLOGIAS DE INTERESSE DA DEFESA NACIONAL";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"30";"MATERIAL DE CONSUMO";"110757.40";"110757.40";"93005.46"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52000";"MINISTERIO DA DEFESA - UNIDADES COM VINCULO DIRETO";"52101";"MINISTERIO DA DEFESA";"05";"DEFESA NACIONAL";"572";"DESENVOLVIMENTO TECNOLOGICO E ENGENHARIA";"2058";"DEFESA NACIONAL";"2B28";"APOIO AO DESENVOLVIMENTO DE TECNOLOGIAS DE INTERESSE DA DEFESA NACIONAL";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"15";"DIARIAS - MILITAR";"156311.92";"156311.92";"156311.90"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52904";"FUNDO DO EXERCITO";"52921";"FUNDO DO EXERCITO";"05";"DEFESA NACIONAL";"482";"HABITACAO URBANA";"2108";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA";"15F1";"DISPONIBILIZACAO DE PROPRIOS NACIONAIS RESIDENCIAIS PARA OS COMANDOS MILITARES";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"51";"OBRAS E INSTALACOES";"14521619.96";"14521619.96";"6171872.84"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52111";"COMANDO DA AERONAUTICA";"52111";"COMANDO DA AERONAUTICA";"05";"DEFESA NACIONAL";"482";"HABITACAO URBANA";"2108";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA";"15F1";"DISPONIBILIZACAO DE PROPRIOS NACIONAIS RESIDENCIAIS PARA OS COMANDOS MILITARES";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"51";"OBRAS E INSTALACOES";"2335000.00";"2335000.00";"0.00"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52904";"FUNDO DO EXERCITO";"52921";"FUNDO DO EXERCITO";"05";"DEFESA NACIONAL";"482";"HABITACAO URBANA";"2108";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA";"15F1";"DISPONIBILIZACAO DE PROPRIOS NACIONAIS RESIDENCIAIS PARA OS COMANDOS MILITARES";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"33";"PASSAGENS E DESPESAS COM LOCOMOCAO";"14229.64";"14229.64";"13631.01"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52904";"FUNDO DO EXERCITO";"52921";"FUNDO DO EXERCITO";"05";"DEFESA NACIONAL";"482";"HABITACAO URBANA";"2108";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA";"15F1";"DISPONIBILIZACAO DE PROPRIOS NACIONAIS RESIDENCIAIS PARA OS COMANDOS MILITARES";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"15";"DIARIAS - MILITAR";"6698.45";"6698.45";"6698.45"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52111";"COMANDO DA AERONAUTICA";"52111";"COMANDO DA AERONAUTICA";"05";"DEFESA NACIONAL";"482";"HABITACAO URBANA";"2108";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA";"15F1";"DISPONIBILIZACAO DE PROPRIOS NACIONAIS RESIDENCIAIS PARA OS COMANDOS MILITARES";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"12787852.40";"1273.60";"0.00"
"2018/11";"52000";"MINISTERIO DA DEFESA";"52111";"COMANDO DA AERONAUTICA";"52111";"COMANDO DA AERONAUTICA";"05";"DEFESA NACIONAL";"482";"HABITACAO URBANA";"2108";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA";"15F1";"DISPONIBILIZACAO DE PROPRIOS NACIONAIS RESIDENCIAIS PARA OS COMANDOS MILITARES";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"25798726.40";"25798726.40";"8635451.69"
