"EXERCICIO";"CODIGO ORGAO SUPERIOR";"NOME ORGAO SUPERIOR";"CODIGO ORGAO SUBORDINADO";"NOME ORGAO SUBORDINADO";"CODIGO UNIDADE ORCAMENTARIA";"NOME UNIDADE ORCAMENTARIA";"CODIGO FUNCAO";"NOME FUNCAO";"CODIGO SUBFUNCAO";"NOME SUBFUNCAO";"CODIGO PROGRAMA ORCAMENTARIO";"NOME PROGRAMA ORCAMENTARIO";"CODIGO ACAO";"NOME ACAO";"CODIGO CATEGORIA ECONOMICA";"NOME CATEGORIA ECONOMICA";"CODIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CODIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORCAMENTO INICIAL (R$)";"ORCAMENTO ATUALIZADO (R$)";"ORCAMENTO REALIZADO (R$)"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"23";"COMERCIO E SERVICOS";"126";"TECNOLOGIA DA INFORMACAO";"2024";"COMERCIO EXTERIOR";"153V";"DESENVOLVIMENTO DO PORTAL UNICO DE COMERCIO EXTERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO";"11469402.00";"11469402.00";"0.00"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"28";"ENCARGOS ESPECIAIS";"846";"OUTROS ENCARGOS ESPECIAIS";"0910";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E";"0215";"CONTRIBUICAO A ASSOCIACAO BRASILEIRA DE NORMAS TECNICAS - ABNT";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"41";"CONTRIBUICOES";"2000000.00";"2000000.00";"2000000.00"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"28";"ENCARGOS ESPECIAIS";"846";"OUTROS ENCARGOS ESPECIAIS";"0910";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E";"0215";"CONTRIBUICAO A ASSOCIACAO BRASILEIRA DE NORMAS TECNICAS - ABNT";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"2000000.00";"0.00";"0.00"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"23";"COMERCIO E SERVICOS";"693";"COMERCIO EXTERIOR";"2024";"COMERCIO EXTERIOR";"20TU";"MANUTENCAO; DESENVOLVIMENTO E MODERNIZACAO DE SISTEMAS INFORMATIZADOS DE COMERCIO EXTERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"886839.00";"0.00";"0.00"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"99";"RESERVA DE CONTINGENCIA";"999";"RESERVA DE CONTINGENCIA";"0999";"RESERVA DE CONTINGENCIA";"0Z00";"RESERVA DE CONTINGENCIA - FINANCEIRA";"9";"RESERVA DE CONTINGENCIA";"9";"RESERVA DE CONTINGENCIA";"00";"NAO INFORMADO";"36061519.00";"15204827.00";"0.00"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"23";"COMERCIO E SERVICOS";"693";"COMERCIO EXTERIOR";"2024";"COMERCIO EXTERIOR";"20TU";"MANUTENCAO; DESENVOLVIMENTO E MODERNIZACAO DE SISTEMAS INFORMATIZADOS DE COMERCIO EXTERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"92";"DESPESAS DE EXERCICIOS ANTERIORES";"103701.74";"103701.74";"0.00"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"23";"COMERCIO E SERVICOS";"693";"COMERCIO EXTERIOR";"2024";"COMERCIO EXTERIOR";"20TU";"MANUTENCAO; DESENVOLVIMENTO E MODERNIZACAO DE SISTEMAS INFORMATIZADOS DE COMERCIO EXTERIOR";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO";"2000000.00";"2000000.00";"0.00"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"23";"COMERCIO E SERVICOS";"693";"COMERCIO EXTERIOR";"2024";"COMERCIO EXTERIOR";"20TU";"MANUTENCAO; DESENVOLVIMENTO E MODERNIZACAO DE SISTEMAS INFORMATIZADOS DE COMERCIO EXTERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO";"52108977.81";"52108977.81";"23656592.89"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"23";"COMERCIO E SERVICOS";"693";"COMERCIO EXTERIOR";"2024";"COMERCIO EXTERIOR";"20TU";"MANUTENCAO; DESENVOLVIMENTO E MODERNIZACAO DE SISTEMAS INFORMATIZADOS DE COMERCIO EXTERIOR";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"3400481.45";"0.45";"0.00"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"51";"OBRAS E INSTALACOES";"17900.00";"17900.00";"0.00"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"14";"DIARIAS - CIVIL";"2092905.52";"2092905.52";"815833.97"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"52";"EQUIPAMENTOS E MATERIAL PERMANENTE";"220287.65";"220287.65";"102802.65"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"00";"NAO INFORMADO";"739536.04";"1.04";"0.00"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO";"12347838.47";"12347838.47";"6888239.07"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"1390035.80";"1390035.80";"344846.52"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"92";"DESPESAS DE EXERCICIOS ANTERIORES";"137973.21";"137973.21";"0.00"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"30";"MATERIAL DE CONSUMO";"189049.49";"189049.49";"107468.85"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"18";"AUXILIO FINANCEIRO A ESTUDANTES";"174500.00";"174500.00";"0.00"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"37";"LOCACAO DE MAO-DE-OBRA";"31835358.28";"31835358.28";"14884642.72"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"93";"INDENIZACOES E RESTITUICOES";"423414.95";"423414.95";"46860.51"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"5431061.70";"5431061.70";"2293817.42"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"4";"DESPESAS DE CAPITAL";"4";"INVESTIMENTOS";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO";"2352109.31";"2352109.31";"298452.10"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"33";"PASSAGENS E DESPESAS COM LOCOMOCAO";"3271259.17";"3271259.17";"1522731.88"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"41";"CONTRIBUICOES";"6242352.25";"6242352.25";"6242352.25"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"96";"RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO";"6000.00";"6000.00";"0.00"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"20";"AUXILIO FINANCEIRO A PESQUISADORES";"75500.00";"75500.00";"0.00"
"2018/08";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS";"28000";"MINISTERIO DA INDUSTRIA; COMERCIO EXTERIOR E SERVICOS - UNIDADES COM VINCULO DIRETO";"28101";"MINIST.DA IND.;COM.EXTERIOR E SERVICOS- MICES";"22";"INDUSTRIA";"122";"ADMINISTRACAO GERAL";"2121";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA INDUSTRIA;";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"00";"NAO INFORMADO";"3158724.29";"1948599.71";"0.00"
